Country,Category,Price (USD),Relative Cost (%) to Sweden
Norfolk Island,1 Pair of Jeans (Levis 501 Or Similar),,
Norfolk Island,"1 Summer Dress in a Chain Store (Zara, H&M, ...)",,
Norfolk Island,1 Pair of Nike Running Shoes (Mid-Range),52.72,
Norfolk Island,1 Pair of Men Leather Business Shoes,52.72,
Norfolk Island,Apartment (1 bedroom) in City Centre,527.22,
Norfolk Island,Apartment (1 bedroom) Outside of Centre,125.22,
Norfolk Island,Apartment (3 bedrooms) in City Centre,790.84,
Norfolk Island,Apartment (3 bedrooms) Outside of Centre,790.84,
Norfolk Island,Price per Square Meter to Buy Apartment in City Centre,,
Norfolk Island,Price per Square Meter to Buy Apartment Outside of Centre,,
Norfolk Island,Average Monthly Net Salary (After Tax),1845.28,
Norfolk Island,"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",,
North Korea,"Meal, Inexpensive Restaurant",2.7,-40.3
North Korea,"Meal for 2 People, Mid-range Restaurant, Three-course",21.8,-40.3
North Korea,McMeal at McDonalds (or Equivalent Combo Meal),11.99,-40.3
North Korea,Domestic Beer (0.5 liter draught),9.71,-40.3
North Korea,Imported Beer (0.33 liter bottle),2.16,-40.3
North Korea,Cappuccino (regular),1.39,-40.3
North Korea,Coke/Pepsi (0.33 liter bottle),1.84,-40.3
North Korea,Water (0.33 liter bottle),1.06,-40.3
North Korea,"Milk (regular), (1 liter)",0.91,-40.3
North Korea,Loaf of Fresh White Bread (500g),2.2,-40.3
North Korea,"Rice (white), (1kg)",2.16,-40.3
North Korea,Eggs (regular) (12),2.72,-40.3
North Korea,Local Cheese (1kg),4.32,-40.3
North Korea,Chicken Fillets (1kg),3.78,-40.3
North Korea,Beef Round (1kg) (or Equivalent Back Leg Red Meat),5.93,-40.3
North Korea,Apples (1kg),5.39,-40.3
North Korea,Banana (1kg),3.24,-40.3
North Korea,Oranges (1kg),2.16,-40.3
North Korea,Tomato (1kg),2.7,-40.3
North Korea,Potato (1kg),3.24,-40.3
North Korea,Onion (1kg),2.7,-40.3
North Korea,Lettuce (1 head),2.16,-40.3
North Korea,Water (1.5 liter bottle),0.43,-40.3
North Korea,Bottle of Wine (Mid-Range),7.55,-40.3
North Korea,Domestic Beer (0.5 liter bottle),1.08,-40.3
North Korea,Imported Beer (0.33 liter bottle),2.16,-40.3
North Korea,Cigarettes 20 Pack (Marlboro),4.32,-40.3
North Korea,One-way Ticket (Local Transport),0.97,-40.3
North Korea,Monthly Pass (Regular Price),37.76,-40.3
North Korea,Taxi Start (Normal Tariff),1.46,-40.3
North Korea,Taxi 1km (Normal Tariff),2.16,-40.3
North Korea,Taxi 1hour Waiting (Normal Tariff),38.84,-40.3
North Korea,Gasoline (1 liter),0.7,-40.3
North Korea,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),21575.46,-40.3
North Korea,Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),26969.33,-40.3
North Korea,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment",32.36,-40.3
North Korea,Mobile Phone Monthly Plan with Calls and 10GB+ Data,10.79,-40.3
North Korea,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",43.15,-40.3
North Korea,"Fitness Club, Monthly Fee for 1 Adult",40.99,-40.3
North Korea,Tennis Court Rent (1 Hour on Weekend),14.02,-40.3
North Korea,"Cinema, International Release, 1 Seat",7.55,-40.3
North Korea,"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",102.48,-40.3
North Korea,"International Primary School, Yearly for 1 Child",2034.94,-40.3
North Korea,1 Pair of Jeans (Levis 501 Or Similar),21.58,-40.3
North Korea,"1 Summer Dress in a Chain Store (Zara, H&M, ...)",26.97,-40.3
North Korea,1 Pair of Nike Running Shoes (Mid-Range),70.12,-40.3
North Korea,1 Pair of Men Leather Business Shoes,70.12,-40.3
North Korea,Apartment (1 bedroom) in City Centre,86.3,-40.3
North Korea,Apartment (1 bedroom) Outside of Centre,86.3,-40.3
North Korea,Apartment (3 bedrooms) in City Centre,2224.97,-40.3
North Korea,Apartment (3 bedrooms) Outside of Centre,129.45,-40.3
North Korea,Price per Square Meter to Buy Apartment in City Centre,1621.91,-40.3
North Korea,Price per Square Meter to Buy Apartment Outside of Centre,1341.91,-40.3
North Korea,Average Monthly Net Salary (After Tax),244.44,-40.3
North Korea,"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",7.2,-40.3
North Macedonia,"Meal, Inexpensive Restaurant",6.14,-67.8
North Macedonia,"Meal for 2 People, Mid-range Restaurant, Three-course",28.09,-67.8
North Macedonia,McMeal at McDonalds (or Equivalent Combo Meal),5.27,-67.8
North Macedonia,Domestic Beer (0.5 liter draught),2.11,-67.8
North Macedonia,Imported Beer (0.33 liter bottle),2.63,-67.8
North Macedonia,Cappuccino (regular),1.7,-67.8
North Macedonia,Coke/Pepsi (0.33 liter bottle),1.6,-67.8
North Macedonia,Water (0.33 liter bottle),1.12,-67.8
North Macedonia,"Milk (regular), (1 liter)",1.25,-67.8
North Macedonia,Loaf of Fresh White Bread (500g),0.7,-67.8
North Macedonia,"Rice (white), (1kg)",1.48,-67.8
North Macedonia,Eggs (regular) (12),2.12,-67.8
North Macedonia,Local Cheese (1kg),7.75,-67.8
North Macedonia,Chicken Fillets (1kg),7.14,-67.8
North Macedonia,Beef Round (1kg) (or Equivalent Back Leg Red Meat),11.66,-67.8
North Macedonia,Apples (1kg),0.92,-67.8
North Macedonia,Banana (1kg),1.35,-67.8
North Macedonia,Oranges (1kg),1.24,-67.8
North Macedonia,Tomato (1kg),1.7,-67.8
North Macedonia,Potato (1kg),0.86,-67.8
North Macedonia,Onion (1kg),1.0,-67.8
North Macedonia,Lettuce (1 head),0.56,-67.8
North Macedonia,Water (1.5 liter bottle),0.5,-67.8
North Macedonia,Bottle of Wine (Mid-Range),5.27,-67.8
North Macedonia,Domestic Beer (0.5 liter bottle),1.0,-67.8
North Macedonia,Imported Beer (0.33 liter bottle),1.35,-67.8
North Macedonia,Cigarettes 20 Pack (Marlboro),2.81,-67.8
North Macedonia,One-way Ticket (Local Transport),0.7,-67.8
North Macedonia,Monthly Pass (Regular Price),24.79,-67.8
North Macedonia,Taxi Start (Normal Tariff),1.05,-67.8
North Macedonia,Taxi 1km (Normal Tariff),0.67,-67.8
North Macedonia,Taxi 1hour Waiting (Normal Tariff),5.27,-67.8
North Macedonia,Gasoline (1 liter),1.44,-67.8
North Macedonia,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),31599.09,-67.8
North Macedonia,Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),28606.88,-67.8
North Macedonia,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment",138.29,-67.8
North Macedonia,Mobile Phone Monthly Plan with Calls and 10GB+ Data,16.76,-67.8
North Macedonia,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",18.2,-67.8
North Macedonia,"Fitness Club, Monthly Fee for 1 Adult",28.57,-67.8
North Macedonia,Tennis Court Rent (1 Hour on Weekend),11.95,-67.8
North Macedonia,"Cinema, International Release, 1 Seat",6.14,-67.8
North Macedonia,"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",253.28,-67.8
North Macedonia,"International Primary School, Yearly for 1 Child",3667.39,-67.8
North Macedonia,1 Pair of Jeans (Levis 501 Or Similar),54.57,-67.8
North Macedonia,"1 Summer Dress in a Chain Store (Zara, H&M, ...)",37.23,-67.8
North Macedonia,1 Pair of Nike Running Shoes (Mid-Range),80.46,-67.8
North Macedonia,1 Pair of Men Leather Business Shoes,94.2,-67.8
North Macedonia,Apartment (1 bedroom) in City Centre,299.61,-67.8
North Macedonia,Apartment (1 bedroom) Outside of Centre,224.04,-67.8
North Macedonia,Apartment (3 bedrooms) in City Centre,489.79,-67.8
North Macedonia,Apartment (3 bedrooms) Outside of Centre,349.39,-67.8
North Macedonia,Price per Square Meter to Buy Apartment in City Centre,1809.74,-67.8
North Macedonia,Price per Square Meter to Buy Apartment Outside of Centre,1306.75,-67.8
North Macedonia,Average Monthly Net Salary (After Tax),623.97,-67.8
North Macedonia,"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",4.97,-67.8
Northern Mariana Islands,"Meal, Inexpensive Restaurant",8.0,
Northern Mariana Islands,"Meal for 2 People, Mid-range Restaurant, Three-course",40.0,
Northern Mariana Islands,McMeal at McDonalds (or Equivalent Combo Meal),12.0,
Northern Mariana Islands,Domestic Beer (0.5 liter draught),5.5,
Northern Mariana Islands,Imported Beer (0.33 liter bottle),6.0,
Northern Mariana Islands,Cappuccino (regular),4.83,
Northern Mariana Islands,Coke/Pepsi (0.33 liter bottle),1.5,
Northern Mariana Islands,Water (0.33 liter bottle),0.9,
Northern Mariana Islands,"Milk (regular), (1 liter)",2.23,
Northern Mariana Islands,Loaf of Fresh White Bread (500g),3.33,
Northern Mariana Islands,"Rice (white), (1kg)",45.0,
Northern Mariana Islands,Eggs (regular) (12),5.75,
Northern Mariana Islands,Local Cheese (1kg),,
Northern Mariana Islands,Chicken Fillets (1kg),13.23,
Northern Mariana Islands,Beef Round (1kg) (or Equivalent Back Leg Red Meat),,
Northern Mariana Islands,Apples (1kg),6.59,
Northern Mariana Islands,Banana (1kg),2.2,
Northern Mariana Islands,Oranges (1kg),6.59,
Northern Mariana Islands,Tomato (1kg),,
Northern Mariana Islands,Potato (1kg),2.09,
Northern Mariana Islands,Onion (1kg),2.28,
Northern Mariana Islands,Lettuce (1 head),4.99,
Northern Mariana Islands,Water (1.5 liter bottle),,
Northern Mariana Islands,Bottle of Wine (Mid-Range),15.0,
Northern Mariana Islands,Domestic Beer (0.5 liter bottle),,
Northern Mariana Islands,Imported Beer (0.33 liter bottle),,
Northern Mariana Islands,Cigarettes 20 Pack (Marlboro),,
Northern Mariana Islands,One-way Ticket (Local Transport),0.0,
Northern Mariana Islands,Monthly Pass (Regular Price),,
Northern Mariana Islands,Taxi Start (Normal Tariff),6.5,
Northern Mariana Islands,Taxi 1km (Normal Tariff),1.86,
Northern Mariana Islands,Taxi 1hour Waiting (Normal Tariff),,
Northern Mariana Islands,Gasoline (1 liter),1.41,
Northern Mariana Islands,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),36999.0,
Northern Mariana Islands,Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),22999.5,
Northern Mariana Islands,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment",332.7,
Northern Mariana Islands,Mobile Phone Monthly Plan with Calls and 10GB+ Data,65.0,
Northern Mariana Islands,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",60.0,
Northern Mariana Islands,"Fitness Club, Monthly Fee for 1 Adult",47.5,
Northern Mariana Islands,Tennis Court Rent (1 Hour on Weekend),,
Northern Mariana Islands,"Cinema, International Release, 1 Seat",8.0,
Northern Mariana Islands,"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",,
Northern Mariana Islands,"International Primary School, Yearly for 1 Child",6000.0,
Northern Mariana Islands,1 Pair of Jeans (Levis 501 Or Similar),30.0,
Northern Mariana Islands,"1 Summer Dress in a Chain Store (Zara, H&M, ...)",40.0,
Northern Mariana Islands,1 Pair of Nike Running Shoes (Mid-Range),70.0,
Northern Mariana Islands,1 Pair of Men Leather Business Shoes,55.0,
Northern Mariana Islands,Apartment (1 bedroom) in City Centre,625.0,
Northern Mariana Islands,Apartment (1 bedroom) Outside of Centre,450.0,
Northern Mariana Islands,Apartment (3 bedrooms) in City Centre,1050.0,
Northern Mariana Islands,Apartment (3 bedrooms) Outside of Centre,966.67,
Northern Mariana Islands,Price per Square Meter to Buy Apartment in City Centre,1800.0,
Northern Mariana Islands,Price per Square Meter to Buy Apartment Outside of Centre,12916.69,
Northern Mariana Islands,Average Monthly Net Salary (After Tax),1010.0,
Northern Mariana Islands,"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",,
Norway,"Meal, Inexpensive Restaurant",19.98,25.3
Norway,"Meal for 2 People, Mid-range Restaurant, Three-course",90.83,25.3
Norway,McMeal at McDonalds (or Equivalent Combo Meal),12.26,25.3
Norway,Domestic Beer (0.5 liter draught),9.08,25.3
Norway,Imported Beer (0.33 liter bottle),9.08,25.3
Norway,Cappuccino (regular),4.41,25.3
Norway,Coke/Pepsi (0.33 liter bottle),3.17,25.3
Norway,Water (0.33 liter bottle),2.62,25.3
Norway,"Milk (regular), (1 liter)",2.02,25.3
Norway,Loaf of Fresh White Bread (500g),3.07,25.3
Norway,"Rice (white), (1kg)",2.93,25.3
Norway,Eggs (regular) (12),3.93,25.3
Norway,Local Cheese (1kg),10.81,25.3
Norway,Chicken Fillets (1kg),13.47,25.3
Norway,Beef Round (1kg) (or Equivalent Back Leg Red Meat),26.73,25.3
Norway,Apples (1kg),3.04,25.3
Norway,Banana (1kg),2.27,25.3
Norway,Oranges (1kg),2.9,25.3
Norway,Tomato (1kg),4.23,25.3
Norway,Potato (1kg),2.16,25.3
Norway,Onion (1kg),2.33,25.3
Norway,Lettuce (1 head),2.4,25.3
Norway,Water (1.5 liter bottle),1.93,25.3
Norway,Bottle of Wine (Mid-Range),14.08,25.3
Norway,Domestic Beer (0.5 liter bottle),3.11,25.3
Norway,Imported Beer (0.33 liter bottle),3.87,25.3
Norway,Cigarettes 20 Pack (Marlboro),13.62,25.3
Norway,One-way Ticket (Local Transport),3.81,25.3
Norway,Monthly Pass (Regular Price),72.62,25.3
Norway,Taxi Start (Normal Tariff),10.9,25.3
Norway,Taxi 1km (Normal Tariff),1.58,25.3
Norway,Taxi 1hour Waiting (Normal Tariff),49.05,25.3
Norway,Gasoline (1 liter),1.96,25.3
Norway,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),33379.99,25.3
Norway,Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),34294.47,25.3
Norway,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment",216.51,25.3
Norway,Mobile Phone Monthly Plan with Calls and 10GB+ Data,37.31,25.3
Norway,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",55.39,25.3
Norway,"Fitness Club, Monthly Fee for 1 Adult",42.86,25.3
Norway,Tennis Court Rent (1 Hour on Weekend),28.3,25.3
Norway,"Cinema, International Release, 1 Seat",13.62,25.3
Norway,"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",288.04,25.3
Norway,"International Primary School, Yearly for 1 Child",5856.07,25.3
Norway,1 Pair of Jeans (Levis 501 Or Similar),87.38,25.3
Norway,"1 Summer Dress in a Chain Store (Zara, H&M, ...)",45.53,25.3
Norway,1 Pair of Nike Running Shoes (Mid-Range),105.55,25.3
Norway,1 Pair of Men Leather Business Shoes,131.81,25.3
Norway,Apartment (1 bedroom) in City Centre,1184.91,25.3
Norway,Apartment (1 bedroom) Outside of Centre,880.84,25.3
Norway,Apartment (3 bedrooms) in City Centre,1828.94,25.3
Norway,Apartment (3 bedrooms) Outside of Centre,1413.88,25.3
Norway,Price per Square Meter to Buy Apartment in City Centre,6420.43,25.3
Norway,Price per Square Meter to Buy Apartment Outside of Centre,4468.16,25.3
Norway,Average Monthly Net Salary (After Tax),3307.13,25.3
Norway,"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",4.32,25.3
Oman,"Meal, Inexpensive Restaurant",5.2,-41.1
Oman,"Meal for 2 People, Mid-range Restaurant, Three-course",25.98,-41.1
Oman,McMeal at McDonalds (or Equivalent Combo Meal),7.8,-41.1
Oman,Domestic Beer (0.5 liter draught),10.39,-41.1
Oman,Imported Beer (0.33 liter bottle),10.39,-41.1
Oman,Cappuccino (regular),4.7,-41.1
Oman,Coke/Pepsi (0.33 liter bottle),0.79,-41.1
Oman,Water (0.33 liter bottle),0.28,-41.1
Oman,"Milk (regular), (1 liter)",1.81,-41.1
Oman,Loaf of Fresh White Bread (500g),1.16,-41.1
Oman,"Rice (white), (1kg)",1.86,-41.1
Oman,Eggs (regular) (12),2.41,-41.1
Oman,Local Cheese (1kg),4.76,-41.1
Oman,Chicken Fillets (1kg),5.07,-41.1
Oman,Beef Round (1kg) (or Equivalent Back Leg Red Meat),8.67,-41.1
Oman,Apples (1kg),2.37,-41.1
Oman,Banana (1kg),1.74,-41.1
Oman,Oranges (1kg),1.81,-41.1
Oman,Tomato (1kg),1.15,-41.1
Oman,Potato (1kg),1.0,-41.1
Oman,Onion (1kg),0.95,-41.1
Oman,Lettuce (1 head),1.01,-41.1
Oman,Water (1.5 liter bottle),0.55,-41.1
Oman,Bottle of Wine (Mid-Range),18.19,-41.1
Oman,Domestic Beer (0.5 liter bottle),4.33,-41.1
Oman,Imported Beer (0.33 liter bottle),8.6,-41.1
Oman,Cigarettes 20 Pack (Marlboro),5.98,-41.1
Oman,One-way Ticket (Local Transport),1.3,-41.1
Oman,Monthly Pass (Regular Price),58.47,-41.1
Oman,Taxi Start (Normal Tariff),3.9,-41.1
Oman,Taxi 1km (Normal Tariff),0.78,-41.1
Oman,Taxi 1hour Waiting (Normal Tariff),10.39,-41.1
Oman,Gasoline (1 liter),0.62,-41.1
Oman,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),22606.62,-41.1
Oman,Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),20938.14,-41.1
Oman,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment",98.96,-41.1
Oman,Mobile Phone Monthly Plan with Calls and 10GB+ Data,39.97,-41.1
Oman,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",73.85,-41.1
Oman,"Fitness Club, Monthly Fee for 1 Adult",48.33,-41.1
Oman,Tennis Court Rent (1 Hour on Weekend),27.2,-41.1
Oman,"Cinema, International Release, 1 Seat",10.07,-41.1
Oman,"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",191.94,-41.1
Oman,"International Primary School, Yearly for 1 Child",7675.87,-41.1
Oman,1 Pair of Jeans (Levis 501 Or Similar),43.16,-41.1
Oman,"1 Summer Dress in a Chain Store (Zara, H&M, ...)",38.21,-41.1
Oman,1 Pair of Nike Running Shoes (Mid-Range),75.65,-41.1
Oman,1 Pair of Men Leather Business Shoes,78.44,-41.1
Oman,Apartment (1 bedroom) in City Centre,532.09,-41.1
Oman,Apartment (1 bedroom) Outside of Centre,366.08,-41.1
Oman,Apartment (3 bedrooms) in City Centre,922.79,-41.1
Oman,Apartment (3 bedrooms) Outside of Centre,672.68,-41.1
Oman,Price per Square Meter to Buy Apartment in City Centre,1548.03,-41.1
Oman,Price per Square Meter to Buy Apartment Outside of Centre,1036.92,-41.1
Oman,Average Monthly Net Salary (After Tax),2322.05,-41.1
Oman,"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",4.76,-41.1
Pakistan,"Meal, Inexpensive Restaurant",1.8,-86.0
Pakistan,"Meal for 2 People, Mid-range Restaurant, Three-course",12.58,-86.0
Pakistan,McMeal at McDonalds (or Equivalent Combo Meal),4.31,-86.0
Pakistan,Domestic Non-Alcoholic Beer (0.5 liter draught),1.8,-86.0
Pakistan,Imported Non-Alcoholic Beer (0.33 liter bottle),4.31,-86.0
Pakistan,Cappuccino (regular),1.74,-86.0
Pakistan,Coke/Pepsi (0.33 liter bottle),0.33,-86.0
Pakistan,Water (0.33 liter bottle),0.23,-86.0
Pakistan,"Milk (regular), (1 liter)",0.78,-86.0
Pakistan,Loaf of Fresh White Bread (500g),0.59,-86.0
Pakistan,"Rice (white), (1kg)",1.24,-86.0
Pakistan,Eggs (regular) (12),1.19,-86.0
Pakistan,Local Cheese (1kg),5.46,-86.0
Pakistan,Chicken Fillets (1kg),2.79,-86.0
Pakistan,Beef Round (1kg) (or Equivalent Back Leg Red Meat),3.94,-86.0
Pakistan,Apples (1kg),1.05,-86.0
Pakistan,Banana (1kg),0.64,-86.0
Pakistan,Oranges (1kg),0.75,-86.0
Pakistan,Tomato (1kg),0.52,-86.0
Pakistan,Potato (1kg),0.37,-86.0
Pakistan,Onion (1kg),0.53,-86.0
Pakistan,Lettuce (1 head),0.38,-86.0
Pakistan,Water (1.5 liter bottle),0.37,-86.0
Pakistan,Bottle of Non-Alcoholic Wine (Mid-Range),1.8,-86.0
Pakistan,Domestic Non-Alcoholic Beer (0.5 liter bottle),1.12,-86.0
Pakistan,Imported Non-Alcoholic Beer (0.33 liter bottle),1.96,-86.0
Pakistan,Cigarettes 20 Pack (Marlboro),1.98,-86.0
Pakistan,One-way Ticket (Local Transport),0.18,-86.0
Pakistan,Monthly Pass (Regular Price),7.19,-86.0
Pakistan,Taxi Start (Normal Tariff),0.72,-86.0
Pakistan,Taxi 1km (Normal Tariff),0.54,-86.0
Pakistan,Taxi 1hour Waiting (Normal Tariff),1.8,-86.0
Pakistan,Gasoline (1 liter),0.99,-86.0
Pakistan,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),17973.5,-86.0
Pakistan,Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),23536.03,-86.0
Pakistan,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment",102.33,-86.0
Pakistan,Mobile Phone Monthly Plan with Calls and 10GB+ Data,4.43,-86.0
Pakistan,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",14.36,-86.0
Pakistan,"Fitness Club, Monthly Fee for 1 Adult",12.54,-86.0
Pakistan,Tennis Court Rent (1 Hour on Weekend),8.27,-86.0
Pakistan,"Cinema, International Release, 1 Seat",4.31,-86.0
Pakistan,"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",36.53,-86.0
Pakistan,"International Primary School, Yearly for 1 Child",1137.29,-86.0
Pakistan,1 Pair of Jeans (Levis 501 Or Similar),15.36,-86.0
Pakistan,"1 Summer Dress in a Chain Store (Zara, H&M, ...)",23.07,-86.0
Pakistan,1 Pair of Nike Running Shoes (Mid-Range),65.83,-86.0
Pakistan,1 Pair of Men Leather Business Shoes,30.65,-86.0
Pakistan,Apartment (1 bedroom) in City Centre,111.42,-86.0
Pakistan,Apartment (1 bedroom) Outside of Centre,68.55,-86.0
Pakistan,Apartment (3 bedrooms) in City Centre,258.94,-86.0
Pakistan,Apartment (3 bedrooms) Outside of Centre,153.39,-86.0
Pakistan,Price per Square Meter to Buy Apartment in City Centre,584.44,-86.0
Pakistan,Price per Square Meter to Buy Apartment Outside of Centre,403.22,-86.0
Pakistan,Average Monthly Net Salary (After Tax),182.47,-86.0
Pakistan,"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",20.27,-86.0
Palau,"Meal, Inexpensive Restaurant",12.0,
Palau,"Meal for 2 People, Mid-range Restaurant, Three-course",75.0,
Palau,McMeal at McDonalds (or Equivalent Combo Meal),10.0,
Palau,Domestic Beer (0.5 liter draught),1.5,
Palau,Imported Beer (0.33 liter bottle),2.2,
Palau,Cappuccino (regular),4.08,
Palau,Coke/Pepsi (0.33 liter bottle),1.37,
Palau,Water (0.33 liter bottle),1.07,
Palau,"Milk (regular), (1 liter)",2.92,
Palau,Loaf of Fresh White Bread (500g),3.13,
Palau,"Rice (white), (1kg)",0.25,
Palau,Eggs (regular) (12),5.97,
Palau,Local Cheese (1kg),10.0,
Palau,Chicken Fillets (1kg),13.88,
Palau,Beef Round (1kg) (or Equivalent Back Leg Red Meat),19.24,
Palau,Apples (1kg),5.28,
Palau,Banana (1kg),2.2,
Palau,Oranges (1kg),5.51,
Palau,Tomato (1kg),16.53,
Palau,Potato (1kg),4.61,
Palau,Onion (1kg),3.31,
Palau,Lettuce (1 head),2.0,
Palau,Water (1.5 liter bottle),1.67,
